Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
335,2688,2688.000,5225,20091,26909,44408,66191,79084,95272,137893,184681
336,2679,2679.000,5504,20058,44365,44963,65670,80119,105508,134589,211863
337,2660,2660.000,5408,19852,41059,44826,66245,80962,109169,134174,177289
338,2689,2689.000,5394,20147,26302,44835,66963,82113,113271,133343,186430
339,2664,2664.000,5567,20484,29267,44990,67088,80551,97563,134873,203142
340,2631,2631.000,5431,20396,25077,45629,67759,81633,117539,138419,228522
341,2621,2621.000,5403,20337,44590,45645,66650,80553,110296,135182,197375
342,2648,2648.000,5339,20413,45102,45537,65820,79000,105457,138931,211162
343,2595,2595.000,5421,20430,44462,46326,67968,82376,116465,135179,193606
344,2622,2622.000,5473,20288,44214,45470,67734,80315,95457,139061,204192
345,2658,2658.000,5552,20104,36518,45093,66870,80446,109777,138910,222106
346,2641,2641.000,5454,20708,43285,45486,67409,79767,103339,135580,182883
347,2610,2610.000,5391,20336,45421,45926,67858,80586,105813,138374,198099
348,2677,2677.000,5461,20278,45526,48676,67859,85601,131930,177094,237663
349,2425,2425.000,5523,20289,24572,45165,66804,83569,120203,136620,179222
